source_node,target_node,source_longitude,source_latitude,source_magnitude,target_longitude,target_latitude,target_magnitude,distance_km,time_gap_days
1,26,-168.0493,52.2483,3.1,-167.949,52.34,3.3,12.26778,1.9224096e-07
18,29,-167.9847,52.3177,2.7,-168.015,52.3227,2.9,2.1331482,1.915675e-07
2,26,-168.196,52.208,3.4,-167.949,52.34,3.3,22.312798,1.9099213e-07
38,51,-168.105,52.258,3.2,-168.336,52.24,5.4,15.852637,1.9098195e-07
37,46,-168.1213,52.2667,2.8,-168.338,52.318,4.3,15.803273,1.9051507e-07
5,27,-168.0153,52.2873,2.8,-167.9245,52.3018,3.0,6.382064,1.9030955e-07
38,50,-168.105,52.258,3.2,-168.1298,52.2732,2.5,2.3884945,1.8972032e-07
6,27,-167.97,52.277,3.5,-167.9245,52.3018,3.0,4.145069,1.8926669e-07
7,27,-168.139,52.392,4.5,-167.9245,52.3018,3.0,17.688665,1.8914493e-07
12,28,-168.327,52.299,4.8,-168.15,52.189,4.4,17.170732,1.8850984e-07
34,41,-168.043,52.383,3.2,-167.95,52.342,2.7,7.788645,1.8839594e-07
38,49,-168.105,52.258,3.2,-168.268,52.256,2.5,11.096775,1.8835821e-07
26,35,-167.949,52.34,3.3,-168.401,52.194,2.9,34.77967,1.8805267e-07
40,63,-167.918,52.303,2.6,-168.0427,52.2838,2.7,8.745299,1.8786112e-07
25,32,-168.148,52.127,3.5,-168.286,52.134,4.0,9.4518,1.8775324e-07
3,26,-168.1284,52.145,3.0,-167.949,52.34,3.3,24.886812,1.8714009e-07
19,30,-168.0041,52.2865,3.1,-168.172,52.146,3.5,19.362719,1.8693851e-07
4,26,-168.1641,52.2193,3.1,-167.949,52.34,3.3,19.855993,1.8676548e-07
39,53,-168.0958,52.1608,2.9,-168.293,52.26,5.2,17.38421,1.8612987e-07
35,41,-168.401,52.194,2.9,-167.95,52.342,2.7,34.823433,1.8576227e-07
38,48,-168.105,52.258,3.2,-168.298,52.192,2.6,15.055735,1.8543658e-07
26,34,-167.949,52.34,3.3,-168.043,52.383,3.2,7.9752274,1.8541898e-07
8,27,-167.9895,52.28,3.0,-167.9245,52.3018,3.0,5.0417953,1.8533648e-07
38,47,-168.105,52.258,3.2,-168.154,52.086,2.8,19.415245,1.8459212e-07
9,27,-168.019,52.351,3.5,-167.9245,52.3018,3.0,8.436362,1.8404818e-07
20,31,-168.015,52.341,4.7,-167.8896,52.3179,2.8,8.900077,1.8357238e-07
37,45,-168.1213,52.2667,2.8,-168.381,52.385,4.5,22.011854,1.8326901e-07
38,46,-168.105,52.258,3.2,-168.338,52.318,4.3,17.195057,1.8268379e-07
34,40,-168.043,52.383,3.2,-167.918,52.303,2.6,12.297905,1.822787e-07
19,29,-168.0041,52.2865,3.1,-168.015,52.3227,2.9,4.092912,1.8187406e-07
13,28,-168.0588,52.1124,2.9,-168.15,52.189,4.4,10.548279,1.8175945e-07
41,63,-167.95,52.342,2.7,-168.0427,52.2838,2.7,9.032805,1.8174387e-07
21,31,-168.008,52.238,4.9,-167.8896,52.3179,2.8,11.992403,1.8147018e-07
39,52,-168.0958,52.1608,2.9,-167.989,52.255,2.6,12.754461,1.8121864e-07
5,26,-168.0153,52.2873,2.8,-167.949,52.34,3.3,7.3926744,1.8105409e-07
6,26,-167.97,52.277,3.5,-167.949,52.34,3.3,7.149285,1.8001123e-07
7,26,-168.139,52.392,4.5,-167.949,52.34,3.3,14.137028,1.7988947e-07
37,44,-168.1213,52.2667,2.8,-168.424,52.288,5.2,20.729467,1.7985083e-07
35,40,-168.401,52.194,2.9,-167.918,52.303,2.6,35.044132,1.7964503e-07
10,27,-168.2331,52.1187,2.9,-167.9245,52.3018,3.0,29.268564,1.7912093e-07
37,43,-168.1213,52.2667,2.8,-168.383,52.267,5.6,17.808601,1.7889887e-07
27,35,-167.9245,52.3018,3.0,-168.401,52.194,2.9,34.583214,1.787972e-07
22,31,-168.0072,52.3356,3.1,-167.8896,52.3179,2.8,8.230597,1.7776995e-07
40,62,-167.918,52.303,2.6,-168.185,52.166,2.9,23.720615,1.7774884e-07
11,27,-168.294,52.251,4.7,-167.9245,52.3018,3.0,25.765694,1.7738023e-07
39,51,-168.0958,52.1608,2.9,-168.336,52.24,5.4,18.588526,1.7646042e-07
27,34,-167.9245,52.3018,3.0,-168.043,52.383,3.2,12.096604,1.7616352e-07
8,26,-167.9895,52.28,3.0,-167.949,52.34,3.3,7.2175007,1.76081e-07
38,45,-168.105,52.258,3.2,-168.381,52.385,4.5,23.479887,1.7543773e-07
39,50,-168.0958,52.1608,2.9,-168.1298,52.2732,2.5,12.711134,1.7519879e-07
9,26,-168.019,52.351,3.5,-167.949,52.34,3.3,4.9098134,1.747927e-07
20,30,-168.015,52.341,4.7,-168.172,52.146,3.5,24.174692,1.7435914e-07
39,49,-168.0958,52.1608,2.9,-168.268,52.256,2.5,15.803005,1.738367e-07
37,42,-168.1213,52.2667,2.8,-167.985,52.107,3.0,20.041939,1.7318902e-07
21,30,-168.008,52.238,4.9,-168.172,52.146,3.5,15.153236,1.7225695e-07
38,44,-168.105,52.258,3.2,-168.424,52.288,5.2,21.95964,1.7201955e-07
41,62,-167.95,52.342,2.7,-168.185,52.166,2.9,25.276012,1.716316e-07
38,43,-168.105,52.258,3.2,-168.383,52.267,5.6,18.946081,1.710676e-07
39,48,-168.0958,52.1608,2.9,-168.298,52.192,2.6,14.217452,1.7091504e-07
39,47,-168.0958,52.1608,2.9,-168.154,52.086,2.8,9.21769,1.700706e-07
10,26,-168.2331,52.1187,2.9,-167.949,52.34,3.3,31.303606,1.6986546e-07
26,33,-167.949,52.34,3.3,-168.241,52.067,3.5,36.296825,1.6943241e-07
29,36,-168.015,52.3227,2.9,-168.1,52.282,3.2,7.3406353,1.6929836e-07
20,29,-168.015,52.341,4.7,-168.015,52.3227,2.9,2.034867,1.692947e-07
22,30,-168.0072,52.3356,3.1,-168.172,52.146,3.5,23.882797,1.6855671e-07
39,46,-168.0958,52.1608,2.9,-168.338,52.318,4.3,24.03172,1.6816227e-07
11,26,-168.294,52.251,4.7,-167.949,52.34,3.3,25.46367,1.6812477e-07
12,27,-168.327,52.299,4.8,-167.9245,52.3018,3.0,27.370966,1.6801333e-07
21,29,-168.008,52.238,4.9,-168.015,52.3227,2.9,9.430242,1.671925e-07
40,61,-167.918,52.303,2.6,-168.475,52.392,4.8,39.1074,1.65836e-07
38,42,-168.105,52.258,3.2,-167.985,52.107,3.0,18.67766,1.6535776e-07
30,36,-168.172,52.146,3.5,-168.1,52.282,3.2,15.898216,1.6423391e-07
14,28,-168.11,52.131,3.3,-168.15,52.189,4.4,7.002747,1.6360082e-07
22,29,-168.0072,52.3356,3.1,-168.015,52.3227,2.9,1.5292116,1.6349227e-07
0,25,-168.07,52.362,4.7,-168.148,52.127,3.5,26.664972,1.626e-07
13,27,-168.0588,52.1124,2.9,-167.9245,52.3018,3.0,22.96267,1.6126295e-07
1,25,-168.0493,52.2483,3.1,-168.148,52.127,3.5,15.073058,1.6115416e-07
15,28,-168.066,52.1314,2.8,-168.15,52.189,4.4,8.593813,1.609808e-07
39,45,-168.0958,52.1608,2.9,-168.381,52.385,4.5,31.592,1.609162e-07
27,33,-167.9245,52.3018,3.0,-168.241,52.067,3.5,33.871094,1.6017694e-07
2,25,-168.196,52.208,3.4,-168.148,52.127,3.5,9.583283,1.5990533e-07
41,61,-167.95,52.342,2.7,-168.475,52.392,4.8,36.076183,1.5971875e-07
12,26,-168.327,52.299,4.8,-167.949,52.34,3.3,26.093512,1.5875787e-07
28,35,-168.15,52.189,4.4,-168.401,52.194,2.9,17.118484,1.583007e-07
40,60,-167.918,52.303,2.6,-168.167,52.185,3.0,21.437508,1.5762083e-07
39,44,-168.0958,52.1608,2.9,-168.424,52.288,5.2,26.453882,1.5749804e-07
23,31,-168.2137,52.2578,2.9,-167.8896,52.3179,2.8,23.035097,1.5727531e-07
26,32,-167.949,52.34,3.3,-168.286,52.134,4.0,32.423836,1.5666643e-07
39,43,-168.0958,52.1608,2.9,-168.383,52.267,5.6,22.854395,1.5654606e-07
32,39,-168.286,52.134,4.0,-168.0958,52.1608,2.9,13.3156185,1.5613645e-07
3,25,-168.1284,52.145,3.0,-168.148,52.127,3.5,2.4073827,1.5605329e-07
4,25,-168.1641,52.2193,3.1,-168.148,52.127,3.5,10.321849,1.5567866e-07
28,34,-168.15,52.189,4.4,-168.043,52.383,3.2,22.766523,1.5566701e-07
31,36,-167.8896,52.3179,2.8,-168.1,52.282,3.2,14.853407,1.5502067e-07
40,59,-167.918,52.303,2.6,-168.084,52.257,2.8,12.397257,1.5501585e-07
40,58,-167.918,52.303,2.6,-168.17,52.233,2.7,18.831898,1.5418415e-07
13,26,-168.0588,52.1124,2.9,-167.949,52.34,3.3,26.389837,1.5200747e-07
41,60,-167.95,52.342,2.7,-168.167,52.185,3.0,22.86607,1.5150358e-07
39,42,-168.0958,52.1608,2.9,-167.985,52.107,3.0,9.642556,1.5083623e-07
5,25,-168.0153,52.2873,2.8,-168.148,52.127,3.5,19.986944,1.4996728e-07
40,57,-167.918,52.303,2.6,-168.103,52.1712,2.8,19.325708,1.499517e-07
0,24,-168.07,52.362,4.7,-168.076,52.3,4.1,6.9061303,1.4922743e-07
6,25,-167.97,52.277,3.5,-168.148,52.127,3.5,20.623928,1.4892443e-07
41,59,-167.95,52.342,2.7,-168.084,52.257,2.8,13.128568,1.4889861e-07
7,25,-168.139,52.392,4.5,-168.148,52.127,3.5,29.473022,1.4880266e-07
41,58,-167.95,52.342,2.7,-168.17,52.233,2.7,19.256668,1.480669e-07
23,30,-168.2137,52.2578,2.9,-168.172,52.146,3.5,12.752272,1.4806207e-07
1,24,-168.0493,52.2483,3.1,-168.076,52.3,4.1,6.0289774,1.4778159e-07
16,28,-168.0864,52.2636,2.7,-168.15,52.189,4.4,9.358142,1.4767717e-07
27,32,-167.9245,52.3018,3.0,-168.286,52.134,4.0,30.897074,1.4741097e-07
2,24,-168.196,52.208,3.4,-168.076,52.3,4.1,13.090945,1.4653276e-07
17,28,-168.0734,52.3923,2.5,-168.15,52.189,4.4,23.198488,1.4558447e-07
8,25,-167.9895,52.28,3.0,-168.148,52.127,3.5,20.151999,1.449942e-07
41,57,-167.95,52.342,2.7,-168.103,52.1712,2.8,21.65988,1.4383446e-07
9,25,-168.019,52.351,3.5,-168.148,52.127,3.5,26.411137,1.437059e-07
33,39,-168.241,52.067,3.5,-168.0958,52.1608,2.9,14.39065,1.4337049e-07
18,28,-167.9847,52.3177,2.7,-168.15,52.189,4.4,18.204567,1.4312812e-07
14,27,-168.11,52.131,3.3,-167.9245,52.3018,3.0,22.812424,1.431043e-07
40,56,-167.918,52.303,2.6,-168.274,52.065,3.5,35.908695,1.4304398e-07
23,29,-168.2137,52.2578,2.9,-168.015,52.3227,2.9,15.3204155,1.4299762e-07
3,24,-168.1284,52.145,3.0,-168.076,52.3,4.1,17.600935,1.4268072e-07
4,24,-168.1641,52.2193,3.1,-168.076,52.3,4.1,10.792412,1.423061e-07
32,38,-168.286,52.134,4.0,-168.105,52.258,3.2,18.501518,1.4161493e-07
15,27,-168.066,52.1314,2.8,-167.9245,52.3018,3.0,21.258879,1.4048429e-07
28,33,-168.15,52.189,4.4,-168.241,52.067,3.5,14.920384,1.3968044e-07
40,55,-167.918,52.303,2.6,-168.203,52.302,3.5,19.378843,1.3963263e-07
10,25,-168.2331,52.1187,2.9,-168.148,52.127,3.5,5.882659,1.3877866e-07
40,54,-167.918,52.303,2.6,-168.108,52.275,2.9,13.292723,1.3848565e-07
11,25,-168.294,52.251,4.7,-168.148,52.127,3.5,17.004974,1.3703796e-07
24,31,-168.076,52.3,4.1,-167.8896,52.3179,2.8,12.827751,1.369284e-07
41,56,-167.95,52.342,2.7,-168.274,52.065,3.5,37.89725,1.3692673e-07
5,24,-168.0153,52.2873,2.8,-168.076,52.3,4.1,4.3629756,1.365947e-07
6,24,-167.97,52.277,3.5,-168.076,52.3,4.1,7.6499004,1.3555186e-07
7,24,-168.139,52.392,4.5,-168.076,52.3,4.1,11.088974,1.354301e-07
14,26,-168.11,52.131,3.3,-167.949,52.34,3.3,25.69607,1.3384884e-07
32,37,-168.286,52.134,4.0,-168.1213,52.2667,2.8,18.539616,1.3378366e-07
41,55,-167.95,52.342,2.7,-168.203,52.302,3.5,17.761047,1.335154e-07
19,28,-168.0041,52.2865,3.1,-168.15,52.189,4.4,14.705146,1.3343468e-07
41,54,-167.95,52.342,2.7,-168.108,52.275,2.9,13.072417,1.323684e-07
8,24,-167.9895,52.28,3.0,-168.076,52.3,4.1,6.289511,1.3162163e-07
40,53,-167.918,52.303,2.6,-168.293,52.26,5.2,25.954355,1.3123507e-07
15,26,-168.066,52.1314,2.8,-167.949,52.34,3.3,24.525478,1.3122883e-07
9,24,-168.019,52.351,3.5,-168.076,52.3,4.1,6.867683,1.3033333e-07
0,23,-168.07,52.362,4.7,-168.2137,52.2578,2.9,15.155358,1.2888052e-07
33,38,-168.241,52.067,3.5,-168.105,52.258,3.2,23.175755,1.2884895e-07
24,30,-168.076,52.3,4.1,-168.172,52.146,3.5,18.330118,1.2771517e-07
12,25,-168.327,52.299,4.8,-168.148,52.127,3.5,22.68302,1.2767106e-07
1,23,-168.0493,52.2483,3.1,-168.2137,52.2578,2.9,11.24058,1.2743467e-07
34,39,-168.043,52.383,3.2,-168.0958,52.1608,2.9,24.967337,1.2738391e-07
16,27,-168.0864,52.2636,2.7,-167.9245,52.3018,3.0,11.804025,1.2718066e-07
28,32,-168.15,52.189,4.4,-168.286,52.134,4.0,11.111234,1.2691447e-07
36,41,-168.1,52.282,3.2,-167.95,52.342,2.7,12.185692,1.2632523e-07
40,52,-167.918,52.303,2.6,-167.989,52.255,2.6,7.198484,1.2632384e-07
2,23,-168.196,52.208,3.4,-168.2137,52.2578,2.9,5.6671844,1.2618584e-07
10,24,-168.2331,52.1187,2.9,-168.076,52.3,4.1,22.82533,1.2540609e-07
41,53,-167.95,52.342,2.7,-168.293,52.26,5.2,25.04196,1.2511782e-07
17,27,-168.0734,52.3923,2.5,-167.9245,52.3018,3.0,14.267607,1.2508796e-07
35,39,-168.401,52.194,2.9,-168.0958,52.1608,2.9,21.1355,1.2475023e-07
11,24,-168.294,52.251,4.7,-168.076,52.3,4.1,15.801021,1.2366539e-07
25,31,-168.148,52.127,3.5,-167.8896,52.3179,2.8,27.575447,1.2355584e-07
24,29,-168.076,52.3,4.1,-168.015,52.3227,2.9,4.8546505,1.2265072e-07
18,27,-167.9847,52.3177,2.7,-167.9245,52.3018,3.0,4.4581795,1.2263162e-07
3,23,-168.1284,52.145,3.0,-168.2137,52.2578,2.9,13.824424,1.223338e-07
4,23,-168.1641,52.2193,3.1,-168.2137,52.2578,2.9,5.4528823,1.2195919e-07
40,51,-167.918,52.303,2.6,-168.336,52.24,5.4,29.29171,1.2156562e-07
33,37,-168.241,52.067,3.5,-168.1213,52.2667,2.8,23.658796,1.2101769e-07
13,25,-168.0588,52.1124,2.9,-168.148,52.127,3.5,6.302817,1.2092067e-07
20,28,-168.015,52.341,4.7,-168.15,52.189,4.4,19.23713,1.2085532e-07
40,50,-167.918,52.303,2.6,-168.1298,52.2732,2.5,14.782169,1.2030401e-07
36,40,-168.1,52.282,3.2,-167.918,52.303,2.6,12.5961895,1.2020799e-07
41,52,-167.95,52.342,2.7,-167.989,52.255,2.6,10.030891,1.202066e-07
40,49,-167.918,52.303,2.6,-168.268,52.256,2.5,24.377333,1.189419e-07
21,28,-168.008,52.238,4.9,-168.15,52.189,4.4,11.103415,1.1875313e-07
16,26,-168.0864,52.2636,2.7,-167.949,52.34,3.3,12.627543,1.179252e-07
5,23,-168.0153,52.2873,2.8,-168.2137,52.2578,2.9,13.892124,1.16247804e-07
40,48,-167.918,52.303,2.6,-168.298,52.192,2.6,28.663593,1.1602025e-07
17,26,-168.0734,52.3923,2.5,-167.949,52.34,3.3,10.25483,1.158325e-07
41,51,-167.95,52.342,2.7,-168.336,52.24,5.4,28.598022,1.1544838e-07
6,23,-167.97,52.277,3.5,-168.2137,52.2578,2.9,16.720333,1.1520494e-07
40,47,-167.918,52.303,2.6,-168.154,52.086,2.8,28.999605,1.1517581e-07
7,23,-168.139,52.392,4.5,-168.2137,52.2578,2.9,15.762267,1.1508318e-07
22,28,-168.0072,52.3356,3.1,-168.15,52.189,4.4,18.978325,1.1505289e-07
25,30,-168.148,52.127,3.5,-168.172,52.146,3.5,2.6732976,1.1434259e-07
12,24,-168.327,52.299,4.8,-168.076,52.3,4.1,17.068222,1.14298494e-07
41,50,-167.95,52.342,2.7,-168.1298,52.2732,2.5,14.420589,1.1418676e-07
18,26,-167.9847,52.3177,2.7,-167.949,52.34,3.3,3.469004,1.1337616e-07
40,46,-167.918,52.303,2.6,-168.338,52.318,4.3,28.601318,1.13267475e-07
19,27,-168.0041,52.2865,3.1,-167.9245,52.3018,3.0,5.6744504,1.1293818e-07
34,38,-168.043,52.383,3.2,-168.105,52.258,3.2,14.524113,1.1286238e-07
41,49,-167.95,52.342,2.7,-168.268,52.256,2.5,23.64415,1.1282465e-07
8,23,-167.9895,52.28,3.0,-168.2137,52.2578,2.9,15.45443,1.1127472e-07
35,38,-168.401,52.194,2.9,-168.105,52.258,3.2,21.380337,1.10228704e-07
9,23,-168.019,52.351,3.5,-168.2137,52.2578,2.9,16.812035,1.0998642e-07
41,48,-167.95,52.342,2.7,-168.298,52.192,2.6,28.965363,1.09903006e-07
29,35,-168.015,52.3227,2.9,-168.401,52.194,2.9,29.91693,1.0986132e-07
25,29,-168.148,52.127,3.5,-168.015,52.3227,2.9,23.571222,1.0927815e-07
41,47,-167.95,52.342,2.7,-168.154,52.086,2.8,31.677725,1.0905856e-07
0,22,-168.07,52.362,4.7,-168.0072,52.3356,3.1,5.1781144,1.08385876e-07
13,24,-168.0588,52.1124,2.9,-168.076,52.3,4.1,20.893068,1.07548104e-07
29,34,-168.015,52.3227,2.9,-168.043,52.383,3.2,6.9695177,1.0722764e-07
41,46,-167.95,52.342,2.7,-168.338,52.318,4.3,26.500303,1.0715023e-07
1,22,-168.0493,52.2483,3.1,-168.0072,52.3356,3.1,10.120785,1.06940035e-07
40,45,-167.918,52.303,2.6,-168.381,52.385,4.5,32.747036,1.0602141e-07
2,22,-168.196,52.208,3.4,-168.0072,52.3356,3.1,19.140022,1.0569121e-07
10,23,-168.2331,52.1187,2.9,-168.2137,52.2578,2.9,15.52365,1.0505918e-07
34,37,-168.043,52.383,3.2,-168.1213,52.2667,2.8,13.983995,1.0503111e-07
30,35,-168.172,52.146,3.5,-168.401,52.194,2.9,16.504227,1.04796875e-07
0,21,-168.07,52.362,4.7,-168.008,52.238,4.9,14.418307,1.0468565e-07
19,26,-168.0041,52.2865,3.1,-167.949,52.34,3.3,7.0298877,1.0368272e-07
11,23,-168.294,52.251,4.7,-168.2137,52.2578,2.9,5.5179677,1.03318484e-07
1,21,-168.0493,52.2483,3.1,-168.008,52.238,4.9,3.0362468,1.03239806e-07
14,25,-168.11,52.131,3.3,-168.148,52.127,3.5,2.6317742,1.0276204e-07
40,44,-167.918,52.303,2.6,-168.424,52.288,5.2,34.451168,1.0260324e-07
0,20,-168.07,52.362,4.7,-168.015,52.341,4.7,4.4053607,1.0258345e-07
35,37,-168.401,52.194,2.9,-168.1213,52.2667,2.8,20.693426,1.0239743e-07
30,34,-168.172,52.146,3.5,-168.043,52.383,3.2,27.776947,1.0216319e-07
2,21,-168.196,52.208,3.4,-168.008,52.238,4.9,13.233318,1.0199097e-07
3,22,-168.1284,52.145,3.0,-168.0072,52.3356,3.1,22.743776,1.0183917e-07
40,43,-167.918,52.303,2.6,-168.383,52.267,5.6,31.882349,1.01651274e-07
4,22,-168.1641,52.2193,3.1,-168.0072,52.3356,3.1,16.768393,1.0146455e-07
1,20,-168.0493,52.2483,3.1,-168.015,52.341,4.7,10.568411,1.011376e-07
20,27,-168.015,52.341,4.7,-167.9245,52.3018,3.0,7.538777,1.0035882e-07
15,25,-168.066,52.1314,2.8,-168.148,52.127,3.5,5.6187167,1.00142024e-07
41,45,-167.95,52.342,2.7,-168.381,52.385,4.5,29.65337,9.990416e-08
2,20,-168.196,52.208,3.4,-168.015,52.341,4.7,19.244932,9.988877e-08
21,27,-168.008,52.238,4.9,-167.9245,52.3018,3.0,9.089029,9.825662e-08
3,21,-168.1284,52.145,3.0,-168.008,52.238,4.9,13.202088,9.813893e-08
4,21,-168.1641,52.2193,3.1,-168.008,52.238,4.9,10.83312,9.7764314e-08
41,44,-167.95,52.342,2.7,-168.424,52.288,5.2,32.775124,9.6486e-08
3,20,-168.1284,52.145,3.0,-168.015,52.341,4.7,23.12143,9.6036736e-08
40,42,-167.918,52.303,2.6,-167.985,52.107,3.0,22.267302,9.594144e-08
5,22,-168.0153,52.2873,2.8,-168.0072,52.3356,3.1,5.3988695,9.575316e-08
4,20,-168.1641,52.2193,3.1,-168.015,52.341,4.7,16.911821,9.566212e-08
31,35,-167.8896,52.3179,2.8,-168.401,52.194,2.9,37.436268,9.558364e-08
41,43,-167.95,52.342,2.7,-168.383,52.267,5.6,30.598787,9.553403e-08
6,22,-167.97,52.277,3.5,-168.0072,52.3356,3.1,6.9896607,9.47103e-08
7,22,-168.139,52.392,4.5,-168.0072,52.3356,3.1,10.927969,9.458854e-08
23,28,-168.2137,52.2578,2.9,-168.15,52.189,4.4,8.795037,9.455825e-08
22,27,-168.0072,52.3356,3.1,-167.9245,52.3018,3.0,6.761837,9.455639e-08
12,23,-168.327,52.299,4.8,-168.2137,52.2578,2.9,8.966664,9.3951584e-08
31,34,-167.8896,52.3179,2.8,-168.043,52.383,3.2,12.686918,9.294995e-08
26,31,-167.949,52.34,3.3,-167.8896,52.3179,2.8,4.7256784,9.246903e-08
5,21,-168.0153,52.2873,2.8,-168.008,52.238,4.9,5.504376,9.205293e-08
42,63,-167.985,52.107,3.0,-168.0427,52.2838,2.7,20.048775,9.191969e-08
29,33,-168.015,52.3227,2.9,-168.241,52.067,3.5,32.337215,9.124106e-08
20,26,-168.015,52.341,4.7,-167.949,52.34,3.3,4.485187,9.110336e-08
6,21,-167.97,52.277,3.5,-168.008,52.238,4.9,5.04933,9.101007e-08
7,21,-168.139,52.392,4.5,-168.008,52.238,4.9,19.300968,9.088831e-08
32,36,-168.286,52.134,4.0,-168.1,52.282,3.2,20.771568,9.0823264e-08
8,22,-167.9895,52.28,3.0,-168.0072,52.3356,3.1,6.298462,9.0780084e-08
0,19,-168.07,52.362,4.7,-168.0041,52.2865,3.1,9.515148,9.0004086e-08
5,20,-168.0153,52.2873,2.8,-168.015,52.341,4.7,5.9712024,8.995073e-08
41,42,-167.95,52.342,2.7,-167.985,52.107,3.0,26.239332,8.982419e-08
9,22,-168.019,52.351,3.5,-168.0072,52.3356,3.1,1.890736,8.9491785e-08
14,24,-168.11,52.131,3.3,-168.076,52.3,4.1,18.934166,8.938947e-08
21,26,-168.008,52.238,4.9,-167.949,52.34,3.3,12.030869,8.9001155e-08
6,20,-167.97,52.277,3.5,-168.015,52.341,4.7,7.7462025,8.890787e-08
7,20,-168.139,52.392,4.5,-168.015,52.341,4.7,10.15096,8.878611e-08
1,19,-168.0493,52.2483,3.1,-168.0041,52.2865,3.1,5.244336,8.855824e-08
2,19,-168.196,52.208,3.4,-168.0041,52.2865,3.1,15.71218,8.730941e-08
13,23,-168.0588,52.1124,2.9,-168.2137,52.2578,2.9,19.311022,8.7201194e-08
8,21,-167.9895,52.28,3.0,-168.008,52.238,4.9,4.8369493,8.707985e-08
16,25,-168.0864,52.2636,2.7,-168.148,52.127,3.5,15.758837,8.683839e-08
15,24,-168.066,52.1314,2.8,-168.076,52.3,4.1,18.75984,8.6769454e-08
43,63,-168.383,52.267,5.6,-168.0427,52.2838,2.7,23.22803,8.620985e-08
30,33,-168.172,52.146,3.5,-168.241,52.067,3.5,9.968562,8.617662e-08
9,21,-168.019,52.351,3.5,-168.008,52.238,4.9,12.587276,8.579155e-08
22,26,-168.0072,52.3356,3.1,-167.949,52.34,3.3,3.9842992,8.5300925e-08
44,63,-168.424,52.288,5.2,-168.0427,52.2838,2.7,25.940334,8.525788e-08
8,20,-167.9895,52.28,3.0,-168.015,52.341,4.7,7.0009155,8.497765e-08
17,25,-168.0734,52.3923,2.5,-168.148,52.127,3.5,29.933756,8.474569e-08
10,22,-168.2331,52.1187,2.9,-168.0072,52.3356,3.1,28.608019,8.456454e-08
9,20,-168.019,52.351,3.5,-168.015,52.341,4.7,1.1446654,8.368935e-08
3,19,-168.1284,52.145,3.0,-168.0041,52.2865,3.1,17.868223,8.345737e-08
37,41,-168.1213,52.2667,2.8,-167.95,52.342,2.7,14.344336,8.336484e-08
26,30,-167.949,52.34,3.3,-168.172,52.146,3.5,26.379385,8.3255784e-08
27,31,-167.9245,52.3018,3.0,-167.8896,52.3179,2.8,2.972257,8.3213564e-08
4,19,-168.1641,52.2193,3.1,-168.0041,52.2865,3.1,13.208212,8.308275e-08
11,22,-168.294,52.251,4.7,-168.0072,52.3356,3.1,21.654945,8.2823846e-08
18,25,-167.9847,52.3177,2.7,-168.148,52.127,3.5,23.945385,8.2289354e-08
45,63,-168.381,52.385,4.5,-168.0427,52.2838,2.7,25.59271,8.183971e-08
42,62,-167.985,52.107,3.0,-168.185,52.166,2.9,15.144625,8.180741e-08
10,21,-168.2331,52.1187,2.9,-168.008,52.238,4.9,20.28673,8.0864304e-08
0,18,-168.07,52.362,4.7,-167.9847,52.3177,2.7,7.605764,8.031065e-08
11,21,-168.294,52.251,4.7,-168.008,52.238,4.9,19.525562,7.912361e-08
1,18,-168.0493,52.2483,3.1,-167.9847,52.3177,2.7,8.880413,7.88648e-08
10,20,-168.2331,52.1187,2.9,-168.015,52.341,4.7,28.838346,7.8762106e-08
29,32,-168.015,52.3227,2.9,-168.286,52.134,4.0,27.945301,7.847509e-08
26,29,-167.949,52.34,3.3,-168.015,52.3227,2.9,4.879895,7.819134e-08
33,36,-168.241,52.067,3.5,-168.1,52.282,3.2,25.76795,7.805729e-08
0,17,-168.07,52.362,4.7,-168.0734,52.3923,2.5,3.3771017,7.78543e-08
2,18,-168.196,52.208,3.4,-167.9847,52.3177,2.7,18.856888,7.761597e-08
5,19,-168.0153,52.2873,2.8,-168.0041,52.2865,3.1,0.76698685,7.737137e-08
37,40,-168.1213,52.2667,2.8,-167.918,52.303,2.6,14.40589,7.724759e-08
11,20,-168.294,52.251,4.7,-168.015,52.341,4.7,21.45083,7.702141e-08
31,33,-167.8896,52.3179,2.8,-168.241,52.067,3.5,36.770508,7.696338e-08
1,17,-168.0493,52.2483,3.1,-168.0734,52.3923,2.5,16.095634,7.640846e-08
6,19,-167.97,52.277,3.5,-168.0041,52.2865,3.1,2.5489094,7.6328504e-08
7,19,-168.139,52.392,4.5,-168.0041,52.2865,3.1,14.886671,7.6206746e-08
43,62,-168.383,52.267,5.6,-168.185,52.166,2.9,17.552328,7.609757e-08
0,16,-168.07,52.362,4.7,-168.0864,52.2636,2.7,10.998231,7.576161e-08
38,41,-168.105,52.258,3.2,-167.95,52.342,2.7,14.082961,7.553356e-08
2,17,-168.196,52.208,3.4,-168.0734,52.3923,2.5,22.123991,7.5159626e-08
44,62,-168.424,52.288,5.2,-168.185,52.166,2.9,21.190046,7.51456e-08
46,63,-168.338,52.318,4.3,-168.0427,52.2838,2.7,20.436533,7.459364e-08
1,16,-168.0493,52.2483,3.1,-168.0864,52.2636,2.7,3.0448813,7.4315764e-08
24,28,-168.076,52.3,4.1,-168.15,52.189,4.4,13.331324,7.421134e-08
23,27,-168.2137,52.2578,2.9,-167.9245,52.3018,3.0,20.273397,7.4061745e-08
